,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7151,0.607,0.697,9,-8.348,0,0.469,0.0757,0.0,0.464,0.206,89.214,audio_features,0Cowgp3aB6IQSNJ8pNJYUN,spotify:track:0Cowgp3aB6IQSNJ8pNJYUN,https://api.spotify.com/v1/tracks/0Cowgp3aB6IQSNJ8pNJYUN,https://api.spotify.com/v1/audio-analysis/0Cowgp3aB6IQSNJ8pNJYUN,261307,4
7152,0.514,0.742,1,-6.754,1,0.109,0.0467,5.1e-05,0.146,0.478,183.979,audio_features,3ZV6Ry07586w52Wy1cLbLL,spotify:track:3ZV6Ry07586w52Wy1cLbLL,https://api.spotify.com/v1/tracks/3ZV6Ry07586w52Wy1cLbLL,https://api.spotify.com/v1/audio-analysis/3ZV6Ry07586w52Wy1cLbLL,208520,4
7153,0.543,0.549,0,-7.672,0,0.0727,0.496,0.0,0.168,0.282,123.325,audio_features,3VyxvhpCUNVTvPO2B46lsa,spotify:track:3VyxvhpCUNVTvPO2B46lsa,https://api.spotify.com/v1/tracks/3VyxvhpCUNVTvPO2B46lsa,https://api.spotify.com/v1/audio-analysis/3VyxvhpCUNVTvPO2B46lsa,318387,4
7154,0.515,0.232,2,-10.72,1,0.0296,0.985,0.000596,0.126,0.143,105.439,audio_features,1fq4k7G5kYqUvKIuEmFAAo,spotify:track:1fq4k7G5kYqUvKIuEmFAAo,https://api.spotify.com/v1/tracks/1fq4k7G5kYqUvKIuEmFAAo,https://api.spotify.com/v1/audio-analysis/1fq4k7G5kYqUvKIuEmFAAo,145787,4
7155,0.551,0.458,3,-12.401,1,0.618,0.872,0.0,0.121,0.429,76.928,audio_features,7CZAOaxmSM1RtgxMuGtlpf,spotify:track:7CZAOaxmSM1RtgxMuGtlpf,https://api.spotify.com/v1/tracks/7CZAOaxmSM1RtgxMuGtlpf,https://api.spotify.com/v1/audio-analysis/7CZAOaxmSM1RtgxMuGtlpf,166413,4
7156,0.732,0.456,10,-8.849,1,0.0404,0.497,0.0,0.176,0.338,127.959,audio_features,2w82KRjGk874HFjBkU4SPv,spotify:track:2w82KRjGk874HFjBkU4SPv,https://api.spotify.com/v1/tracks/2w82KRjGk874HFjBkU4SPv,https://api.spotify.com/v1/audio-analysis/2w82KRjGk874HFjBkU4SPv,277880,4
7157,0.388,0.488,7,-7.896,1,0.0479,0.644,2.87e-06,0.314,0.148,76.899,audio_features,2MNUjJQ9rhoCqFtWYLT3ke,spotify:track:2MNUjJQ9rhoCqFtWYLT3ke,https://api.spotify.com/v1/tracks/2MNUjJQ9rhoCqFtWYLT3ke,https://api.spotify.com/v1/audio-analysis/2MNUjJQ9rhoCqFtWYLT3ke,244973,4
7158,0.518,0.499,2,-9.79,1,0.336,0.016,7.97e-06,0.637,0.212,193.8,audio_features,0bPREZOF43e3EIu0zdfLBp,spotify:track:0bPREZOF43e3EIu0zdfLBp,https://api.spotify.com/v1/tracks/0bPREZOF43e3EIu0zdfLBp,https://api.spotify.com/v1/audio-analysis/0bPREZOF43e3EIu0zdfLBp,281596,4
7159,0.506,0.628,0,-6.451,1,0.0855,0.759,0.0,0.424,0.36,121.56,audio_features,6Yq9kDhFvQ99Tl5DrYu3W4,spotify:track:6Yq9kDhFvQ99Tl5DrYu3W4,https://api.spotify.com/v1/tracks/6Yq9kDhFvQ99Tl5DrYu3W4,https://api.spotify.com/v1/audio-analysis/6Yq9kDhFvQ99Tl5DrYu3W4,250787,4
7160,0.681,0.656,5,-5.888,1,0.235,0.186,0.0,0.161,0.497,80.976,audio_features,5CCNOyJdEWDCVMRRIshNUL,spotify:track:5CCNOyJdEWDCVMRRIshNUL,https://api.spotify.com/v1/tracks/5CCNOyJdEWDCVMRRIshNUL,https://api.spotify.com/v1/audio-analysis/5CCNOyJdEWDCVMRRIshNUL,215373,4
7161,0.615,0.547,9,-7.609,1,0.137,0.567,0.0,0.141,0.229,81.081,audio_features,6cBwryv6XVRzGooXa1FjnM,spotify:track:6cBwryv6XVRzGooXa1FjnM,https://api.spotify.com/v1/tracks/6cBwryv6XVRzGooXa1FjnM,https://api.spotify.com/v1/audio-analysis/6cBwryv6XVRzGooXa1FjnM,230360,4
7162,0.686,0.611,11,-8.266,1,0.116,0.345,0.0,0.145,0.408,95.983,audio_features,5za2K5XXuEaFWps6pYdo2y,spotify:track:5za2K5XXuEaFWps6pYdo2y,https://api.spotify.com/v1/tracks/5za2K5XXuEaFWps6pYdo2y,https://api.spotify.com/v1/audio-analysis/5za2K5XXuEaFWps6pYdo2y,131000,4
7163,0.319,0.322,1,-9.165,1,0.0726,0.644,1.33e-06,0.131,0.102,197.818,audio_features,2ZVWg6VCq8FQdeD5yuWD9r,spotify:track:2ZVWg6VCq8FQdeD5yuWD9r,https://api.spotify.com/v1/tracks/2ZVWg6VCq8FQdeD5yuWD9r,https://api.spotify.com/v1/audio-analysis/2ZVWg6VCq8FQdeD5yuWD9r,219440,3
7164,0.68,0.412,1,-8.371,1,0.384,0.21,0.000163,0.103,0.461,80.614,audio_features,4igquDw3JmJN6EXFgW3kUA,spotify:track:4igquDw3JmJN6EXFgW3kUA,https://api.spotify.com/v1/tracks/4igquDw3JmJN6EXFgW3kUA,https://api.spotify.com/v1/audio-analysis/4igquDw3JmJN6EXFgW3kUA,169293,4
7165,0.548,0.314,0,-9.787,1,0.044,0.959,1.28e-06,0.0917,0.464,141.414,audio_features,131fUGYVs2uriiDmB0TKn8,spotify:track:131fUGYVs2uriiDmB0TKn8,https://api.spotify.com/v1/tracks/131fUGYVs2uriiDmB0TKn8,https://api.spotify.com/v1/audio-analysis/131fUGYVs2uriiDmB0TKn8,196360,4
7166,0.433,0.795,5,-5.792,0,0.313,0.0192,0.0,0.402,0.219,85.666,audio_features,2KxJv4AduPGxzI5NH2HUoC,spotify:track:2KxJv4AduPGxzI5NH2HUoC,https://api.spotify.com/v1/tracks/2KxJv4AduPGxzI5NH2HUoC,https://api.spotify.com/v1/audio-analysis/2KxJv4AduPGxzI5NH2HUoC,253853,4
7167,0.409,0.188,9,-12.149,1,0.0423,0.919,1.2e-06,0.117,0.215,123.858,audio_features,0EPhiIcssW3jLKcGL8zYfl,spotify:track:0EPhiIcssW3jLKcGL8zYfl,https://api.spotify.com/v1/tracks/0EPhiIcssW3jLKcGL8zYfl,https://api.spotify.com/v1/audio-analysis/0EPhiIcssW3jLKcGL8zYfl,219200,3
7168,0.639,0.574,7,-6.766,1,0.281,0.0216,0.0,0.0992,0.475,120.965,audio_features,3t8izcl6BTPg8kWoCEHFdT,spotify:track:3t8izcl6BTPg8kWoCEHFdT,https://api.spotify.com/v1/tracks/3t8izcl6BTPg8kWoCEHFdT,https://api.spotify.com/v1/audio-analysis/3t8izcl6BTPg8kWoCEHFdT,205867,4
7169,0.548,0.221,0,-8.383,1,0.0401,0.775,0.0,0.109,0.457,140.649,audio_features,3935nnx564nHVGHprflgG1,spotify:track:3935nnx564nHVGHprflgG1,https://api.spotify.com/v1/tracks/3935nnx564nHVGHprflgG1,https://api.spotify.com/v1/audio-analysis/3935nnx564nHVGHprflgG1,148840,4
7170,0.497,0.246,7,-7.435,1,0.0344,0.862,0.0,0.111,0.361,79.095,audio_features,78BX7MEzHfu2v94eVq1vGJ,spotify:track:78BX7MEzHfu2v94eVq1vGJ,https://api.spotify.com/v1/tracks/78BX7MEzHfu2v94eVq1vGJ,https://api.spotify.com/v1/audio-analysis/78BX7MEzHfu2v94eVq1vGJ,216693,4
7171,0.502,0.156,0,-9.155,1,0.0556,0.883,0.0,0.0864,0.352,164.191,audio_features,4P3LBZjsWULnAS08KebYfW,spotify:track:4P3LBZjsWULnAS08KebYfW,https://api.spotify.com/v1/tracks/4P3LBZjsWULnAS08KebYfW,https://api.spotify.com/v1/audio-analysis/4P3LBZjsWULnAS08KebYfW,224880,4
7172,0.486,0.574,7,-6.675,1,0.129,0.209,0.0,0.345,0.177,144.769,audio_features,50PzsFjhABlOUVBj87bQhx,spotify:track:50PzsFjhABlOUVBj87bQhx,https://api.spotify.com/v1/tracks/50PzsFjhABlOUVBj87bQhx,https://api.spotify.com/v1/audio-analysis/50PzsFjhABlOUVBj87bQhx,205133,4
7173,0.612,0.688,11,-3.721,0,0.168,0.221,0.0,0.206,0.435,179.997,audio_features,4LzCOeFSh0gVMtZbnM5Ntj,spotify:track:4LzCOeFSh0gVMtZbnM5Ntj,https://api.spotify.com/v1/tracks/4LzCOeFSh0gVMtZbnM5Ntj,https://api.spotify.com/v1/audio-analysis/4LzCOeFSh0gVMtZbnM5Ntj,181440,4
7174,0.534,0.433,5,-12.628,1,0.0357,0.0116,0.0452,0.0667,0.235,117.834,audio_features,31tf1qEai5o5f4r66Kd0pU,spotify:track:31tf1qEai5o5f4r66Kd0pU,https://api.spotify.com/v1/tracks/31tf1qEai5o5f4r66Kd0pU,https://api.spotify.com/v1/audio-analysis/31tf1qEai5o5f4r66Kd0pU,379227,3
7175,0.783,0.782,9,-7.003,1,0.0843,0.0171,0.0261,0.682,0.935,148.21,audio_features,3baESV24ilV6meyqLUh0WU,spotify:track:3baESV24ilV6meyqLUh0WU,https://api.spotify.com/v1/tracks/3baESV24ilV6meyqLUh0WU,https://api.spotify.com/v1/audio-analysis/3baESV24ilV6meyqLUh0WU,224253,4
7176,0.714,0.753,7,-8.64,1,0.0876,0.0963,0.194,0.206,0.64,88.027,audio_features,0SunFlwqT44E0BU0yrgM7u,spotify:track:0SunFlwqT44E0BU0yrgM7u,https://api.spotify.com/v1/tracks/0SunFlwqT44E0BU0yrgM7u,https://api.spotify.com/v1/audio-analysis/0SunFlwqT44E0BU0yrgM7u,216840,4
7177,0.64,0.394,0,-12.706,1,0.152,0.504,0.00157,0.0671,0.477,159.956,audio_features,3rBOkpPCniY6AxOIavGGsg,spotify:track:3rBOkpPCniY6AxOIavGGsg,https://api.spotify.com/v1/tracks/3rBOkpPCniY6AxOIavGGsg,https://api.spotify.com/v1/audio-analysis/3rBOkpPCniY6AxOIavGGsg,281813,4
7178,0.498,0.942,5,-6.664,1,0.07,0.000225,8.7e-06,0.41,0.6,91.358,audio_features,3YxunxpAExKBEvhuf7wQOK,spotify:track:3YxunxpAExKBEvhuf7wQOK,https://api.spotify.com/v1/tracks/3YxunxpAExKBEvhuf7wQOK,https://api.spotify.com/v1/audio-analysis/3YxunxpAExKBEvhuf7wQOK,125120,4
7179,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,audio_features,0wXuerDYiBnERgIpbb3JBR,spotify:track:0wXuerDYiBnERgIpbb3JBR,https://api.spotify.com/v1/tracks/0wXuerDYiBnERgIpbb3JBR,https://api.spotify.com/v1/audio-analysis/0wXuerDYiBnERgIpbb3JBR,326933,4
7180,0.879,0.419,3,-11.931,1,0.592,0.315,0.0,0.118,0.847,148.993,audio_features,6Ik9aiuaoEYxsEKGdQaEJB,spotify:track:6Ik9aiuaoEYxsEKGdQaEJB,https://api.spotify.com/v1/tracks/6Ik9aiuaoEYxsEKGdQaEJB,https://api.spotify.com/v1/audio-analysis/6Ik9aiuaoEYxsEKGdQaEJB,165267,4
7181,0.467,0.397,0,-11.707,0,0.0574,0.425,0.578,0.0989,0.0993,139.97,audio_features,5MKSl2ZHsImt0wOfBAs87U,spotify:track:5MKSl2ZHsImt0wOfBAs87U,https://api.spotify.com/v1/tracks/5MKSl2ZHsImt0wOfBAs87U,https://api.spotify.com/v1/audio-analysis/5MKSl2ZHsImt0wOfBAs87U,255467,4
7182,0.535,0.393,2,-7.72,0,0.036,0.131,0.507,0.0658,0.715,199.959,audio_features,2qbw3lSGERDdUawZ736wmN,spotify:track:2qbw3lSGERDdUawZ736wmN,https://api.spotify.com/v1/tracks/2qbw3lSGERDdUawZ736wmN,https://api.spotify.com/v1/audio-analysis/2qbw3lSGERDdUawZ736wmN,382093,3
7183,0.606,0.112,1,-15.055,0,0.0295,0.967,0.203,0.0611,0.11,134.061,audio_features,6iGPBcdGv5gVGFZiKAGID5,spotify:track:6iGPBcdGv5gVGFZiKAGID5,https://api.spotify.com/v1/tracks/6iGPBcdGv5gVGFZiKAGID5,https://api.spotify.com/v1/audio-analysis/6iGPBcdGv5gVGFZiKAGID5,214080,3
7184,0.308,0.234,2,-14.084,0,0.0364,0.692,0.00279,0.125,0.123,87.982,audio_features,25BSBxpCtoDbOpVd7cpqbw,spotify:track:25BSBxpCtoDbOpVd7cpqbw,https://api.spotify.com/v1/tracks/25BSBxpCtoDbOpVd7cpqbw,https://api.spotify.com/v1/audio-analysis/25BSBxpCtoDbOpVd7cpqbw,370773,4
7185,0.472,0.448,6,-7.272,0,0.326,0.113,0.0,0.0914,0.636,166.077,audio_features,2ZltjIqztEpZtafc8w0I9t,spotify:track:2ZltjIqztEpZtafc8w0I9t,https://api.spotify.com/v1/tracks/2ZltjIqztEpZtafc8w0I9t,https://api.spotify.com/v1/audio-analysis/2ZltjIqztEpZtafc8w0I9t,234215,4
7186,0.71,0.47,1,-9.33,0,0.142,0.154,0.0,0.643,0.581,80.027,audio_features,00GOPLxW4PGQuUYdPJh8K1,spotify:track:00GOPLxW4PGQuUYdPJh8K1,https://api.spotify.com/v1/tracks/00GOPLxW4PGQuUYdPJh8K1,https://api.spotify.com/v1/audio-analysis/00GOPLxW4PGQuUYdPJh8K1,180675,4
7187,0.707,0.562,0,-7.621,1,0.0305,0.124,1.58e-05,0.561,0.418,98.094,audio_features,5NhlpQ6BOIz3S5welptk1W,spotify:track:5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/tracks/5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/audio-analysis/5NhlpQ6BOIz3S5welptk1W,252026,4
7188,0.763,0.951,9,-3.722,1,0.0469,0.245,0.0,0.0472,0.964,126.96,audio_features,5qjn8w6zs6FI7S14WJNiza,spotify:track:5qjn8w6zs6FI7S14WJNiza,https://api.spotify.com/v1/tracks/5qjn8w6zs6FI7S14WJNiza,https://api.spotify.com/v1/audio-analysis/5qjn8w6zs6FI7S14WJNiza,214987,4
7189,0.643,0.759,11,-3.737,0,0.359,0.0755,0.0,0.319,0.738,190.163,audio_features,5RLog4frzCwJbAFniOuEem,spotify:track:5RLog4frzCwJbAFniOuEem,https://api.spotify.com/v1/tracks/5RLog4frzCwJbAFniOuEem,https://api.spotify.com/v1/audio-analysis/5RLog4frzCwJbAFniOuEem,187107,4
7190,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,audio_features,4sOX1nhpKwFWPvoMMExi3q,spotify:track:4sOX1nhpKwFWPvoMMExi3q,https://api.spotify.com/v1/tracks/4sOX1nhpKwFWPvoMMExi3q,https://api.spotify.com/v1/audio-analysis/4sOX1nhpKwFWPvoMMExi3q,221075,4
7191,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,audio_features,0AfYeE3bfJRcq9J2hUJXmM,spotify:track:0AfYeE3bfJRcq9J2hUJXmM,https://api.spotify.com/v1/tracks/0AfYeE3bfJRcq9J2hUJXmM,https://api.spotify.com/v1/audio-analysis/0AfYeE3bfJRcq9J2hUJXmM,221493,4
7192,0.561,0.671,7,-5.582,1,0.0338,0.0154,0.0,0.171,0.278,124.06,audio_features,64f5bf2jyAkrsucnG9FXot,spotify:track:64f5bf2jyAkrsucnG9FXot,https://api.spotify.com/v1/tracks/64f5bf2jyAkrsucnG9FXot,https://api.spotify.com/v1/audio-analysis/64f5bf2jyAkrsucnG9FXot,226200,4
7193,0.571,0.651,5,-6.26,1,0.0349,0.242,0.0,0.0938,0.374,121.202,audio_features,5B8N5rPOmTVVGpuBMK2Vby,spotify:track:5B8N5rPOmTVVGpuBMK2Vby,https://api.spotify.com/v1/tracks/5B8N5rPOmTVVGpuBMK2Vby,https://api.spotify.com/v1/audio-analysis/5B8N5rPOmTVVGpuBMK2Vby,254400,4
7194,0.345,0.724,5,-7.521,0,0.0444,0.048,0.00026,0.413,0.381,110.148,audio_features,1GCljGxAPoOyPW0Q7xbiny,spotify:track:1GCljGxAPoOyPW0Q7xbiny,https://api.spotify.com/v1/tracks/1GCljGxAPoOyPW0Q7xbiny,https://api.spotify.com/v1/audio-analysis/1GCljGxAPoOyPW0Q7xbiny,272048,4
7195,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,audio_features,6IbnUaczZBT34DhaD6S18F,spotify:track:6IbnUaczZBT34DhaD6S18F,https://api.spotify.com/v1/tracks/6IbnUaczZBT34DhaD6S18F,https://api.spotify.com/v1/audio-analysis/6IbnUaczZBT34DhaD6S18F,154667,4
7196,0.614,0.812,7,-5.849,0,0.0416,0.263,1.14e-05,0.102,0.726,120.019,audio_features,5UBeEw8u5VurDhPo1klAPY,spotify:track:5UBeEw8u5VurDhPo1klAPY,https://api.spotify.com/v1/tracks/5UBeEw8u5VurDhPo1klAPY,https://api.spotify.com/v1/audio-analysis/5UBeEw8u5VurDhPo1klAPY,331324,4
7197,0.665,0.494,2,-5.405,1,0.0269,0.571,0.0,0.12,0.489,120.003,audio_features,0fiPpwBPIaxxydn4KzX9Tc,spotify:track:0fiPpwBPIaxxydn4KzX9Tc,https://api.spotify.com/v1/tracks/0fiPpwBPIaxxydn4KzX9Tc,https://api.spotify.com/v1/audio-analysis/0fiPpwBPIaxxydn4KzX9Tc,215173,4
7198,0.765,0.767,0,-8.125,1,0.0301,0.374,2e-05,0.0949,0.552,120.418,audio_features,26Qg5sCCH8XHjYaqhWGn85,spotify:track:26Qg5sCCH8XHjYaqhWGn85,https://api.spotify.com/v1/tracks/26Qg5sCCH8XHjYaqhWGn85,https://api.spotify.com/v1/audio-analysis/26Qg5sCCH8XHjYaqhWGn85,254147,4
7199,0.77,0.896,0,-3.971,1,0.039,0.0539,0.0,0.243,0.964,126.999,audio_features,4sNwdacKyi2S26WrRtNama,spotify:track:4sNwdacKyi2S26WrRtNama,https://api.spotify.com/v1/tracks/4sNwdacKyi2S26WrRtNama,https://api.spotify.com/v1/audio-analysis/4sNwdacKyi2S26WrRtNama,182587,4
7200,0.362,0.0213,1,-22.871,0,0.0361,0.989,0.966,0.141,0.239,73.218,audio_features,3hrr00VycUcp9S0R2ojBFq,spotify:track:3hrr00VycUcp9S0R2ojBFq,https://api.spotify.com/v1/tracks/3hrr00VycUcp9S0R2ojBFq,https://api.spotify.com/v1/audio-analysis/3hrr00VycUcp9S0R2ojBFq,131361,3
7201,0.341,0.155,2,-20.658,1,0.0494,0.995,0.929,0.104,0.095,135.45,audio_features,54aHrqUioxgk0UxGSNBUsT,spotify:track:54aHrqUioxgk0UxGSNBUsT,https://api.spotify.com/v1/tracks/54aHrqUioxgk0UxGSNBUsT,https://api.spotify.com/v1/audio-analysis/54aHrqUioxgk0UxGSNBUsT,266970,4
7202,0.395,0.199,9,-17.534,0,0.0389,0.992,0.924,0.101,0.264,127.669,audio_features,581uvLjX2hYxtLVqumOSB3,spotify:track:581uvLjX2hYxtLVqumOSB3,https://api.spotify.com/v1/tracks/581uvLjX2hYxtLVqumOSB3,https://api.spotify.com/v1/audio-analysis/581uvLjX2hYxtLVqumOSB3,215133,4
7203,0.421,0.0757,6,-20.347,0,0.0496,0.993,0.935,0.12,0.0851,120.209,audio_features,4NwXDoWeEqqsC5RC0tHILB,spotify:track:4NwXDoWeEqqsC5RC0tHILB,https://api.spotify.com/v1/tracks/4NwXDoWeEqqsC5RC0tHILB,https://api.spotify.com/v1/audio-analysis/4NwXDoWeEqqsC5RC0tHILB,144454,4
7204,0.484,0.329,6,-6.533,1,0.0273,0.831,0.0,0.119,0.28,144.154,audio_features,0n6dVETjadvdoBqA3h5LH9,spotify:track:0n6dVETjadvdoBqA3h5LH9,https://api.spotify.com/v1/tracks/0n6dVETjadvdoBqA3h5LH9,https://api.spotify.com/v1/audio-analysis/0n6dVETjadvdoBqA3h5LH9,216381,4
7205,0.498,0.284,6,-7.594,0,0.0289,0.899,0.0,0.109,0.351,121.751,audio_features,4bgDqq0CcuQIWkiRQ84TPH,spotify:track:4bgDqq0CcuQIWkiRQ84TPH,https://api.spotify.com/v1/tracks/4bgDqq0CcuQIWkiRQ84TPH,https://api.spotify.com/v1/audio-analysis/4bgDqq0CcuQIWkiRQ84TPH,218754,3
7206,0.6,0.591,4,-6.969,1,0.0238,0.2,0.0,0.217,0.552,96.975,audio_features,4wS3X9AhgXmtbQm4Nr2oqf,spotify:track:4wS3X9AhgXmtbQm4Nr2oqf,https://api.spotify.com/v1/tracks/4wS3X9AhgXmtbQm4Nr2oqf,https://api.spotify.com/v1/audio-analysis/4wS3X9AhgXmtbQm4Nr2oqf,222195,4
7207,0.364,0.262,7,-9.383,1,0.037,0.809,0.0,0.13,0.42,89.905,audio_features,0KFTbwndOTYZG24Fyha6eb,spotify:track:0KFTbwndOTYZG24Fyha6eb,https://api.spotify.com/v1/tracks/0KFTbwndOTYZG24Fyha6eb,https://api.spotify.com/v1/audio-analysis/0KFTbwndOTYZG24Fyha6eb,221112,5
7208,0.692,0.273,11,-7.187,0,0.0371,0.862,0.0,0.0901,0.389,120.089,audio_features,1FRwMdA0FpCj4Why80pOQt,spotify:track:1FRwMdA0FpCj4Why80pOQt,https://api.spotify.com/v1/tracks/1FRwMdA0FpCj4Why80pOQt,https://api.spotify.com/v1/audio-analysis/1FRwMdA0FpCj4Why80pOQt,290823,4
7209,0.684,0.358,1,-6.441,0,0.0403,0.871,0.0,0.142,0.405,91.082,audio_features,5cavenIAiLI4GhGW3Rs7DP,spotify:track:5cavenIAiLI4GhGW3Rs7DP,https://api.spotify.com/v1/tracks/5cavenIAiLI4GhGW3Rs7DP,https://api.spotify.com/v1/audio-analysis/5cavenIAiLI4GhGW3Rs7DP,184305,4
7210,0.59,0.409,1,-5.587,1,0.0391,0.854,0.0,0.0898,0.288,140.223,audio_features,6IIkhyPZ6yLIqCJvKEFy1U,spotify:track:6IIkhyPZ6yLIqCJvKEFy1U,https://api.spotify.com/v1/tracks/6IIkhyPZ6yLIqCJvKEFy1U,https://api.spotify.com/v1/audio-analysis/6IIkhyPZ6yLIqCJvKEFy1U,207836,4
7211,0.281,0.58,9,-5.967,1,0.0323,0.333,0.0,0.122,0.282,151.568,audio_features,0lQJBl9YEsoMtE8D4yTE9g,spotify:track:0lQJBl9YEsoMtE8D4yTE9g,https://api.spotify.com/v1/tracks/0lQJBl9YEsoMtE8D4yTE9g,https://api.spotify.com/v1/audio-analysis/0lQJBl9YEsoMtE8D4yTE9g,253933,3
7212,0.501,0.836,11,-3.587,0,0.0491,0.208,0.0,0.152,0.618,159.863,audio_features,4n0xztUAbHPUV8G3NQvF30,spotify:track:4n0xztUAbHPUV8G3NQvF30,https://api.spotify.com/v1/tracks/4n0xztUAbHPUV8G3NQvF30,https://api.spotify.com/v1/audio-analysis/4n0xztUAbHPUV8G3NQvF30,192000,4
7213,0.589,0.704,4,-4.772,1,0.0303,0.151,0.0,0.067,0.437,84.956,audio_features,4W38RXuQNuoTSwVsQA1OGC,spotify:track:4W38RXuQNuoTSwVsQA1OGC,https://api.spotify.com/v1/tracks/4W38RXuQNuoTSwVsQA1OGC,https://api.spotify.com/v1/audio-analysis/4W38RXuQNuoTSwVsQA1OGC,186253,4
7214,0.742,0.43,5,-11.373,1,0.0267,0.46,0.0,0.172,0.679,101.982,audio_features,5xdFitc41cUXrRtR5dzwg5,spotify:track:5xdFitc41cUXrRtR5dzwg5,https://api.spotify.com/v1/tracks/5xdFitc41cUXrRtR5dzwg5,https://api.spotify.com/v1/audio-analysis/5xdFitc41cUXrRtR5dzwg5,174373,4
7215,0.545,0.812,5,-4.652,1,0.049,0.00327,0.0,0.286,0.761,161.107,audio_features,2IOvJJrN6RajoMOd9TyGra,spotify:track:2IOvJJrN6RajoMOd9TyGra,https://api.spotify.com/v1/tracks/2IOvJJrN6RajoMOd9TyGra,https://api.spotify.com/v1/audio-analysis/2IOvJJrN6RajoMOd9TyGra,212573,4
7216,0.493,0.67,6,-5.131,1,0.0298,0.319,0.0,0.102,0.451,151.989,audio_features,7ongSdLv28Z27WeCrzZXwB,spotify:track:7ongSdLv28Z27WeCrzZXwB,https://api.spotify.com/v1/tracks/7ongSdLv28Z27WeCrzZXwB,https://api.spotify.com/v1/audio-analysis/7ongSdLv28Z27WeCrzZXwB,217407,3
7217,0.583,0.56,5,-8.569,1,0.0297,0.148,0.0,0.111,0.587,80.064,audio_features,2pLw1tu9QEGeidJKBZRaZI,spotify:track:2pLw1tu9QEGeidJKBZRaZI,https://api.spotify.com/v1/tracks/2pLw1tu9QEGeidJKBZRaZI,https://api.spotify.com/v1/audio-analysis/2pLw1tu9QEGeidJKBZRaZI,201613,4
7218,0.543,0.851,11,-4.197,1,0.0381,0.207,0.0,0.0655,0.779,166.054,audio_features,4w9LtJn74XQhsHD1zAHnzY,spotify:track:4w9LtJn74XQhsHD1zAHnzY,https://api.spotify.com/v1/tracks/4w9LtJn74XQhsHD1zAHnzY,https://api.spotify.com/v1/audio-analysis/4w9LtJn74XQhsHD1zAHnzY,183280,4
7219,0.62,0.812,0,-5.843,1,0.0436,0.0335,0.0,0.132,0.573,92.024,audio_features,6n77sRt4ihxmRlkEGLRqHZ,spotify:track:6n77sRt4ihxmRlkEGLRqHZ,https://api.spotify.com/v1/tracks/6n77sRt4ihxmRlkEGLRqHZ,https://api.spotify.com/v1/audio-analysis/6n77sRt4ihxmRlkEGLRqHZ,243080,4
7220,0.646,0.509,11,-5.367,1,0.0247,0.575,0.0,0.208,0.452,85.021,audio_features,5NSWzlUOF79lkM2iYYuIPM,spotify:track:5NSWzlUOF79lkM2iYYuIPM,https://api.spotify.com/v1/tracks/5NSWzlUOF79lkM2iYYuIPM,https://api.spotify.com/v1/audio-analysis/5NSWzlUOF79lkM2iYYuIPM,250827,3
7221,0.323,0.327,2,-7.494,1,0.0411,0.824,0.0,0.101,0.335,81.329,audio_features,442j8VxaB60dWf9cBFuX5w,spotify:track:442j8VxaB60dWf9cBFuX5w,https://api.spotify.com/v1/tracks/442j8VxaB60dWf9cBFuX5w,https://api.spotify.com/v1/audio-analysis/442j8VxaB60dWf9cBFuX5w,327773,4
7222,0.707,0.659,11,-5.226,0,0.13,0.116,0.0,0.0983,0.881,101.533,audio_features,67TddVRvvsxfCMtoJi0cjw,spotify:track:67TddVRvvsxfCMtoJi0cjw,https://api.spotify.com/v1/tracks/67TddVRvvsxfCMtoJi0cjw,https://api.spotify.com/v1/audio-analysis/67TddVRvvsxfCMtoJi0cjw,207440,4
7223,0.632,0.856,0,-3.453,0,0.0358,0.0568,0.0,0.35,0.843,119.404,audio_features,0w07a1vsKahQMM0RnPXHVT,spotify:track:0w07a1vsKahQMM0RnPXHVT,https://api.spotify.com/v1/tracks/0w07a1vsKahQMM0RnPXHVT,https://api.spotify.com/v1/audio-analysis/0w07a1vsKahQMM0RnPXHVT,232693,4
7224,0.751,0.818,7,-4.601,0,0.055,0.146,0.0,0.687,0.654,129.965,audio_features,34GmTxmlK3TGlmqYCbcQKT,spotify:track:34GmTxmlK3TGlmqYCbcQKT,https://api.spotify.com/v1/tracks/34GmTxmlK3TGlmqYCbcQKT,https://api.spotify.com/v1/audio-analysis/34GmTxmlK3TGlmqYCbcQKT,213293,4
7225,0.504,0.859,0,-3.335,1,0.0624,0.0673,0.0,0.0468,0.643,167.125,audio_features,7EBt4nrQflTtyqbrSWvK5E,spotify:track:7EBt4nrQflTtyqbrSWvK5E,https://api.spotify.com/v1/tracks/7EBt4nrQflTtyqbrSWvK5E,https://api.spotify.com/v1/audio-analysis/7EBt4nrQflTtyqbrSWvK5E,223813,4
